well,Number,BioRep,Time,OD,Species,Strain,Batch
E5,4,B,22,0.903,Gardnerella sp. 3,JCP8017B,1A1
E5,4,B,22.5,0.917,Gardnerella sp. 3,JCP8017B,1A1
E5,4,B,23,0.926,Gardnerella sp. 3,JCP8017B,1A1
E5,4,B,23.5,0.936,Gardnerella sp. 3,JCP8017B,1A1
E5,4,B,24,0.946,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,0,0.095,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,0.5,0.095,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,1,0.097,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,1.5,0.101,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,2,0.104,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,2.5,0.111,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,3,0.123,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,3.5,0.142,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,4,0.171,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,4.5,0.206,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,5,0.234,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,5.5,0.279,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,6,0.326,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,6.5,0.398,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,7,0.447,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,7.5,0.494,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,8,0.529,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,8.5,0.555,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,9,0.597,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,9.5,0.625,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,10,0.65,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,10.5,0.67,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,11,0.687,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,11.5,0.706,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,12,0.716,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,12.5,0.725,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,13,0.731,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,13.5,0.738,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,14,0.743,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,14.5,0.746,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,15,0.749,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,15.5,0.753,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,16,0.764,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,16.5,0.768,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,17,0.774,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,17.5,0.781,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,18,0.789,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,18.5,0.799,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,19,0.813,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,19.5,0.829,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,20,0.841,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,20.5,0.854,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,21,0.871,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,21.5,0.884,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,22,0.895,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,22.5,0.911,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,23,0.922,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,23.5,0.933,Gardnerella sp. 3,JCP8017B,1A1
F5,4,B,24,0.943,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,0,0.095,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,0.5,0.095,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,1,0.098,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,1.5,0.101,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,2,0.106,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,2.5,0.112,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,3,0.122,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,3.5,0.138,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,4,0.165,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,4.5,0.193,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,5,0.221,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,5.5,0.262,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,6,0.318,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,6.5,0.396,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,7,0.453,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,7.5,0.5,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,8,0.532,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,8.5,0.558,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,9,0.594,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,9.5,0.623,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,10,0.654,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,10.5,0.666,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,11,0.684,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,11.5,0.7,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,12,0.712,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,12.5,0.723,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,13,0.732,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,13.5,0.742,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,14,0.747,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,14.5,0.751,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,15,0.754,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,15.5,0.755,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,16,0.759,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,16.5,0.763,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,17,0.769,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,17.5,0.771,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,18,0.785,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,18.5,0.789,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,19,0.805,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,19.5,0.822,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,20,0.831,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,20.5,0.846,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,21,0.862,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,21.5,0.871,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,22,0.881,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,22.5,0.899,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,23,0.911,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,23.5,0.922,Gardnerella sp. 3,JCP8017B,1A1
G5,4,B,24,0.929,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,0,0.1,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,0.5,0.1,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,1,0.101,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,1.5,0.103,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,2,0.107,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,2.5,0.114,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,3,0.126,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,3.5,0.144,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,4,0.172,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,4.5,0.209,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,5,0.259,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,5.5,0.319,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,6,0.397,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,6.5,0.477,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,7,0.541,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,7.5,0.585,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,8,0.621,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,8.5,0.675,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,9,0.734,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,9.5,0.765,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,10,0.799,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,10.5,0.818,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,11,0.841,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,11.5,0.855,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,12,0.87,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,12.5,0.886,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,13,0.895,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,13.5,0.901,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,14,0.911,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,14.5,0.926,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,15,0.936,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,15.5,0.945,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,16,0.952,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,16.5,0.966,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,17,0.98,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,17.5,0.995,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,18,1.009,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,18.5,1.035,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,19,1.056,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,19.5,1.073,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,20,1.092,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,20.5,1.11,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,21,1.122,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,21.5,1.136,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,22,1.146,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,22.5,1.16,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,23,1.179,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,23.5,1.184,Gardnerella sp. 3,JCP8017B,1A1
H5,4,B,24,1.194,Gardnerella sp. 3,JCP8017B,1A1
A6,5,A,0,0.098,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,0.5,0.105,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,1,0.113,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,1.5,0.121,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,2,0.135,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,2.5,0.151,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,3,0.181,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,3.5,0.213,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,4,0.247,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,4.5,0.286,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,5,0.344,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,5.5,0.401,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,6,0.47,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,6.5,0.523,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,7,0.555,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,7.5,0.575,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,8,0.587,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,8.5,0.586,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,9,0.59,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,9.5,0.585,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,10,0.581,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,10.5,0.576,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,11,0.553,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,11.5,0.551,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,12,0.543,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,12.5,0.531,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,13,0.532,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,13.5,0.529,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,14,0.524,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,14.5,0.521,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,15,0.515,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,15.5,0.514,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,16,0.51,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,16.5,0.507,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,17,0.506,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,17.5,0.506,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,18,0.509,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,18.5,0.507,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,19,0.513,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,19.5,0.509,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,20,0.506,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,20.5,0.504,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,21,0.508,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,21.5,0.506,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,22,0.51,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,22.5,0.506,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,23,0.504,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,23.5,0.496,Gardnerella vaginalis,C0011E4,1A1
A6,5,A,24,0.5,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,0,0.097,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,0.5,0.103,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,1,0.11,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,1.5,0.117,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,2,0.129,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,2.5,0.142,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,3,0.166,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,3.5,0.195,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,4,0.231,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,4.5,0.272,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,5,0.332,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,5.5,0.406,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,6,0.482,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,6.5,0.547,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,7,0.574,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,7.5,0.597,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,8,0.606,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,8.5,0.604,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,9,0.604,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,9.5,0.601,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,10,0.599,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,10.5,0.594,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,11,0.589,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,11.5,0.587,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,12,0.581,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,12.5,0.576,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,13,0.57,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,13.5,0.568,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,14,0.566,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,14.5,0.563,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,15,0.556,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,15.5,0.554,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,16,0.551,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,16.5,0.544,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,17,0.538,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,17.5,0.534,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,18,0.528,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,18.5,0.522,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,19,0.515,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,19.5,0.509,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,20,0.502,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,20.5,0.496,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,21,0.488,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,21.5,0.482,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,22,0.472,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,22.5,0.467,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,23,0.457,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,23.5,0.45,Gardnerella vaginalis,C0011E4,1A1
B6,5,A,24,0.443,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,0,0.099,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,0.5,0.105,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,1,0.11,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,1.5,0.116,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,2,0.129,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,2.5,0.141,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,3,0.165,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,3.5,0.196,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,4,0.233,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,4.5,0.273,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,5,0.343,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,5.5,0.42,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,6,0.495,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,6.5,0.545,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,7,0.573,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,7.5,0.585,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,8,0.593,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,8.5,0.593,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,9,0.598,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,9.5,0.591,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,10,0.59,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,10.5,0.585,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,11,0.581,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,11.5,0.576,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,12,0.569,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,12.5,0.564,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,13,0.559,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,13.5,0.555,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,14,0.552,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,14.5,0.549,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,15,0.546,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,15.5,0.541,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,16,0.538,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,16.5,0.533,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,17,0.531,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,17.5,0.524,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,18,0.518,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,18.5,0.513,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,19,0.508,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,19.5,0.503,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,20,0.496,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,20.5,0.491,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,21,0.484,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,21.5,0.477,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,22,0.47,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,22.5,0.465,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,23,0.46,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,23.5,0.452,Gardnerella vaginalis,C0011E4,1A1
C6,5,A,24,0.446,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,0,0.1,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,0.5,0.104,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,1,0.111,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,1.5,0.12,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,2,0.131,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,2.5,0.144,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,3,0.169,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,3.5,0.194,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,4,0.23,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,4.5,0.277,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,5,0.338,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,5.5,0.414,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,6,0.504,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,6.5,0.56,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,7,0.571,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,7.5,0.586,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,8,0.605,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,8.5,0.598,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,9,0.606,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,9.5,0.601,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,10,0.595,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,10.5,0.589,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,11,0.586,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,11.5,0.58,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,12,0.575,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,12.5,0.569,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,13,0.565,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,13.5,0.56,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,14,0.558,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,14.5,0.555,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,15,0.553,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,15.5,0.549,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,16,0.544,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,16.5,0.541,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,17,0.536,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,17.5,0.53,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,18,0.525,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,18.5,0.521,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,19,0.514,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,19.5,0.511,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,20,0.503,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,20.5,0.498,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,21,0.491,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,21.5,0.485,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,22,0.48,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,22.5,0.472,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,23,0.467,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,23.5,0.462,Gardnerella vaginalis,C0011E4,1A1
D6,5,A,24,0.456,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,0,0.095,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,0.5,0.101,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,1,0.106,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,1.5,0.11,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,2,0.114,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,2.5,0.119,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,3,0.129,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,3.5,0.146,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,4,0.17,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,4.5,0.188,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,5,0.213,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,5.5,0.246,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,6,0.295,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,6.5,0.355,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,7,0.418,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,7.5,0.468,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,8,0.493,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,8.5,0.523,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,9,0.532,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,9.5,0.528,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,10,0.534,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,10.5,0.535,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,11,0.534,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,11.5,0.533,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,12,0.534,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,12.5,0.53,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,13,0.525,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,13.5,0.519,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,14,0.515,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,14.5,0.511,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,15,0.506,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,15.5,0.502,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,16,0.498,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,16.5,0.497,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,17,0.492,Gardnerella vaginalis,C0011E4,1A1
E6,5,B,17.5,0.488,Gardnerella vaginalis,C0011E4,1A1
